trip_id,vehicle_id,origin,origin_lat,origin_lon,destination,dest_lat,dest_lon,distance_km,n_passengers,avg_speed_kmh,grade_avg,n_stops,temperature_C,hour,timestamp_sec,wait_time_sec,energy_kWh,deadhead_km,deadhead_energy_kWh,soc_after
5586,33,Kaplan Institute,41.836861,-87.6283,Main Building,41.834303,-87.629281,0.3846,6,12.95,0.00581,2,5.8,16,60945.23878401669,52.0,0.264567,0.3157,0.138046,0.8103
5912,3,Pritzker Science Center,41.83793,-87.62738,Kaplan Institute,41.836861,-87.6283,0.1836,5,16.94,0.00101,0,11.34,16,61065.3997182984,0.0,0.085194,0.0,0.0,0.541
5985,52,S.R. Crown Hall,41.833199,-87.627273,Main Building,41.834303,-87.629281,0.2688,4,20.59,-0.0056,2,10.24,16,61060.012917759865,0.0,0.108572,0.0,0.0,0.8867
5518,5,Farr Hall,41.834344,-87.623795,Perlstein Hall,41.835479,-87.627146,0.3965,7,23.23,-0.00616,1,7.9,16,61045.61391480813,0.0,0.140891,0.0,0.0,0.5663
5977,135,S.R. Crown Hall,41.833199,-87.627273,Farr Hall,41.834344,-87.623795,0.4095,2,15.25,-0.00383,0,8.17,16,61015.0752049011,0.0,0.171619,0.0,0.0,0.9414
5762,0,Paul Galvin Library,41.833675,-87.628336,Arthur S. Keating Sports Center,41.838985,-87.625566,0.8235,5,18.27,0.01472,1,6.74,16,60952.78985909714,0.0,0.579803,0.0,0.0,0.5028
5646,97,Main Building,41.834303,-87.629281,Kaplan Institute,41.836861,-87.6283,0.3846,4,20.64,-0.004,2,8.0,16,61050.867681305965,0.0,0.160415,0.0,0.0,0.9302
5491,1,Cunningham Hall,41.83774,-87.623975,McCormick Student Village,41.835527,-87.624207,0.3209,3,23.78,-0.00025,0,7.17,16,61073.95256504251,0.0,0.135554,0.0,0.0,0.5086
5433,132,Chemistry Research Building,41.831886,-87.628445,Cunningham Hall,41.83774,-87.623975,0.9736,7,22.75,-0.00206,2,7.08,16,60968.51354738025,0.0,0.396109,0.0,0.0,0.9439
5578,26,Kaplan Institute,41.836861,-87.6283,Farr Hall,41.834344,-87.623795,0.6065,8,11.55,-0.00024,1,10.62,16,60914.36208675757,25.4,0.325961,0.1708,0.07253,0.7857
5515,7,Farr Hall,41.834344,-87.623795,McCormick Tribune Campus Center,41.835621,-87.625887,0.2913,6,22.77,0.00277,1,7.23,16,61087.66144796852,0.0,0.154542,0.0,0.0,0.5919
5516,8,Farr Hall,41.834344,-87.623795,McCormick Tribune Campus Center,41.835621,-87.625887,0.2913,6,21.78,-0.00069,2,9.5,16,61094.89075830675,0.0,0.14342,0.0,0.0,0.6106
5460,138,Chemistry Research Building,41.831886,-87.628445,Paul Galvin Library,41.833675,-87.628336,0.2589,7,19.46,-0.00201,1,8.34,16,61118.618474967356,0.0,0.118168,0.0,0.0,0.9442
5726,55,McCormick Tribune Campus Center,41.835621,-87.625887,Chemistry Research Building,41.831886,-87.628445,0.6061,4,14.42,0.00586,1,7.46,16,60995.38579527058,29.6,0.36777,0.1371,0.067336,0.8975
5400,114,Arthur S. Keating Sports Center,41.838985,-87.625566,Main Building,41.834303,-87.629281,0.7862,7,22.26,0.00251,0,7.6,16,61059.785939642956,0.0,0.361267,0.0,0.0,0.9419
5683,4,Main Building,41.834303,-87.629281,Rowe Village Middle,41.833712,-87.626167,0.3461,5,15.76,-0.00816,2,6.46,16,61093.1864746072,24.8,0.139301,0.1364,0.06552,0.5609
5954,54,Rowe Village Middle,41.833712,-87.626167,McCormick Tribune Campus Center,41.835621,-87.625887,0.2776,3,20.06,-0.0001,0,9.87,16,61149.89992120676,0.0,0.116886,0.0,0.0,0.8849
5931,10,Pritzker Science Center,41.83793,-87.62738,Perlstein Hall,41.835479,-87.627146,0.3552,4,20.32,0.00735,0,8.04,16,61137.2723228946,0.0,0.196162,0.0,0.0,0.6292
5376,86,Alpha Sigma Phi,41.833032,-87.624633,Farr Hall,41.834344,-87.623795,0.21,8,24.27,0.00037,0,7.14,16,61169.79246200118,0.0,0.098873,0.0,0.0,0.8917
5675,33,Main Building,41.834303,-87.629281,Pritzker Science Center,41.83793,-87.62738,0.5629,5,21.78,0.00308,1,8.87,16,61113.68531986787,0.0,0.27017,0.0,0.0,0.808
5809,11,Paul Galvin Library,41.833675,-87.628336,S.R. Crown Hall,41.833199,-87.627273,0.1336,3,22.96,-0.00451,3,7.67,16,61148.80919401903,37.3,0.090567,0.2337,0.1006,0.6695
5690,192,Main Building,41.834303,-87.629281,S.R. Crown Hall,41.833199,-87.627273,0.2688,12,18.04,-0.00015,2,9.57,16,61141.44107024584,19.5,0.141222,0.1364,0.062046,0.9394
6035,7,The Commons,41.83604,-87.625535,Kaplan Institute,41.836861,-87.6283,0.3206,6,18.8,-0.00064,1,8.5,16,61146.6224499578,10.3,0.14881,0.0715,0.039573,0.5903
5540,46,Grover M. Herman Hall,41.835681,-87.628387,McCormick Tribune Campus Center,41.835621,-87.625887,0.2694,4,17.1,0.00319,1,9.08,16,61162.298428366405,0.0,0.143735,0.0,0.0,0.9148
5971,56,S.R. Crown Hall,41.833199,-87.627273,Chemistry Research Building,41.831886,-87.628445,0.2279,7,21.32,0.00312,1,8.65,16,61153.36801269579,33.0,0.125208,0.1403,0.068914,0.8821
5842,15,Perlstein Hall,41.835479,-87.627146,Main Building,41.834303,-87.629281,0.286,5,20.49,-0.00238,1,7.33,16,61175.056840090016,0.0,0.127099,0.0,0.0,0.6624
6462,8,McCormick Tribune Campus Center,41.835621,-87.625887,Perlstein Hall,41.835479,-87.627146,0.1371,10,18.15,0.00486,2,8.34,17,61209.86577398205,0.0,0.097158,0.0,0.0,0.6098
5823,5,Perlstein Hall,41.835479,-87.627146,Chemistry Research Building,41.831886,-87.628445,0.5379,4,23.34,-0.00295,1,8.83,16,61155.70382246383,0.0,0.202863,0.0,0.0,0.5646
5500,12,Cunningham Hall,41.83774,-87.623975,Rowe Village Middle,41.833712,-87.626167,0.6283,4,16.58,0.00415,0,9.23,16,61106.31191263211,0.0,0.323096,0.0,0.0,0.6768
6162,55,Chemistry Research Building,41.831886,-87.628445,S.R. Crown Hall,41.833199,-87.627273,0.2279,4,18.28,0.00253,0,11.39,17,61205.8689069638,0.0,0.106694,0.0,0.0,0.8966
5634,52,Main Building,41.834303,-87.629281,Cunningham Hall,41.83774,-87.623975,0.7572,3,21.65,0.00496,0,6.38,16,61127.311686926565,0.0,0.379164,0.0,0.0,0.8835
5779,6,Paul Galvin Library,41.833675,-87.628336,Kaplan Institute,41.836861,-87.6283,0.4606,8,23.71,0.0013,2,7.88,16,61144.25319847254,43.0,0.232633,0.2337,0.103254,0.5615
6424,64,McCormick Student Village,41.835527,-87.624207,The Commons,41.83604,-87.625535,0.1611,2,19.48,-0.00609,0,7.84,17,61244.43461386588,0.0,0.05959,0.0,0.0,0.9048
6158,139,Chemistry Research Building,41.831886,-87.628445,Rowe Village Middle,41.833712,-87.626167,0.3604,1,19.05,-0.00313,2,8.17,17,61210.98455673987,0.0,0.154869,0.0,0.0,0.9339
5426,137,Chemistry Research Building,41.831886,-87.628445,Arthur S. Keating Sports Center,41.838985,-87.625566,1.072,5,22.08,0.0035,1,6.46,16,61110.60822786217,0.0,0.522241,0.0,0.0,0.9403
5694,1,McCormick Student Village,41.835527,-87.624207,Arthur S. Keating Sports Center,41.838985,-87.625566,0.5209,3,21.06,-0.00159,2,6.14,16,61198.820303619184,0.0,0.233544,0.0,0.0,0.5066
5965,69,S.R. Crown Hall,41.833199,-87.627273,Arthur S. Keating Sports Center,41.838985,-87.625566,0.8564,3,21.83,-0.00858,0,10.45,16,61127.54514666555,21.6,0.211673,0.1336,0.059092,0.9091
6256,10,Grover M. Herman Hall,41.835681,-87.628387,Rowe Village Middle,41.833712,-87.626167,0.3717,5,24.67,-0.0019,0,6.55,17,61211.623986548104,26.5,0.147925,0.1368,0.066421,0.6274
5796,58,Paul Galvin Library,41.833675,-87.628336,Pritzker Science Center,41.83793,-87.62738,0.6236,7,21.98,-0.00801,2,5.66,16,61163.303456934664,37.2,0.213594,0.2337,0.10449,0.9222
5579,3,Kaplan Institute,41.836861,-87.6283,Farr Hall,41.834344,-87.623795,0.6065,4,17.98,-0.00364,0,10.29,16,61199.84503572757,0.0,0.21922,0.0,0.0,0.5391
6110,13,Arthur S. Keating Sports Center,41.838985,-87.625566,Perlstein Hall,41.835479,-87.627146,0.5346,5,21.92,0.00633,3,6.53,17,61233.912410705365,0.0,0.319476,0.0,0.0,0.6602
6643,74,Pritzker Science Center,41.83793,-87.62738,McCormick Student Village,41.835527,-87.624207,0.4873,2,21.25,0.0028,0,11.57,17,61240.20575507573,0.0,0.208149,0.0,0.0,0.9134
6708,4,Rowe Village Middle,41.833712,-87.626167,McCormick Tribune Campus Center,41.835621,-87.625887,0.2776,12,20.3,0.00444,0,7.9,17,61274.86305603465,0.0,0.151464,0.0,0.0,0.5596
6642,33,Pritzker Science Center,41.83793,-87.62738,McCormick Student Village,41.835527,-87.624207,0.4873,7,18.57,-0.0045,1,9.48,17,61236.73809053592,0.0,0.183,0.0,0.0,0.8065
6452,50,McCormick Tribune Campus Center,41.835621,-87.625887,Main Building,41.834303,-87.629281,0.4122,3,16.84,-0.00189,2,9.34,17,61244.22481833943,0.0,0.184277,0.0,0.0,0.9275
5966,57,S.R. Crown Hall,41.833199,-87.627273,Arthur S. Keating Sports Center,41.838985,-87.625566,0.8564,11,20.81,0.00218,0,8.68,16,61158.48497311347,25.7,0.398022,0.1403,0.06423,0.9043
6381,15,Main Building,41.834303,-87.629281,Rowe Village Middle,41.833712,-87.626167,0.3461,4,15.48,0.00401,1,6.78,17,61253.69533755261,0.0,0.201079,0.0,0.0,0.6607
5626,2,Main Building,41.834303,-87.629281,Arthur S. Keating Sports Center,41.838985,-87.625566,0.7862,4,21.04,0.00476,0,6.8,16,61153.516742593754,47.6,0.394284,0.2212,0.106352,0.5237
6535,46,Perlstein Hall,41.835479,-87.627146,Alpha Sigma Phi,41.833032,-87.624633,0.4454,7,20.35,0.00097,4,9.1,17,61233.69947724209,24.5,0.23741,0.1371,0.062219,0.9123
6724,11,S.R. Crown Hall,41.833199,-87.627273,Alpha Sigma Phi,41.833032,-87.624633,0.2854,2,19.86,-0.00065,0,3.53,17,61286.89471863314,0.0,0.134257,0.0,0.0,0.6683
6111,163,Arthur S. Keating Sports Center,41.838985,-87.625566,Perlstein Hall,41.835479,-87.627146,0.5346,5,19.59,0.00643,1,8.39,17,61247.5130965724,0.0,0.294964,0.0,0.0,0.9337
6295,112,Kaplan Institute,41.836861,-87.6283,McCormick Tribune Campus Center,41.835621,-87.625887,0.3157,4,16.96,0.00072,0,9.16,17,61284.36563383484,0.0,0.146907,0.0,0.0,0.9387
6185,19,Cunningham Hall,41.83774,-87.623975,Paul Galvin Library,41.833675,-87.628336,0.7523,5,21.01,-0.00413,2,9.87,17,61232.43960247254,0.0,0.271256,0.0,0.0,0.7694
6081,0,Arthur S. Keating Sports Center,41.838985,-87.625566,Alpha Sigma Phi,41.833032,-87.624633,0.8664,4,21.5,-0.00062,1,5.68,17,61226.894463123695,0.0,0.374697,0.0,0.0,0.4996
6281,7,Kaplan Institute,41.836861,-87.6283,Farr Hall,41.834344,-87.623795,0.6065,5,15.84,0.00102,2,10.42,17,61235.29287387742,0.0,0.292457,0.0,0.0,0.5879
6099,130,Arthur S. Keating Sports Center,41.838985,-87.625566,Main Building,41.834303,-87.629281,0.7862,6,22.25,0.00848,0,8.69,17,61246.1026859445,0.0,0.429541,0.0,0.0,0.9416
6644,17,Pritzker Science Center,41.83793,-87.62738,McCormick Student Village,41.835527,-87.624207,0.4873,3,17.08,-0.00159,2,10.5,17,61251.8276636527,26.1,0.209304,0.1836,0.07749,0.719
6272,97,Kaplan Institute,41.836861,-87.6283,Chemistry Research Building,41.831886,-87.628445,0.7193,6,20.15,0.00452,2,9.16,17,61276.77257709786,0.0,0.372711,0.0,0.0,0.927
6653,58,Pritzker Science Center,41.83793,-87.62738,McCormick Tribune Campus Center,41.835621,-87.625887,0.3705,5,18.95,-0.00262,1,8.26,17,61338.77090064381,0.0,0.156882,0.0,0.0,0.9209
6627,6,Pritzker Science Center,41.83793,-87.62738,Farr Hall,41.834344,-87.623795,0.6464,3,23.73,-0.00285,2,8.25,17,61273.903024734434,38.3,0.253537,0.1836,0.08532,0.5586
6422,33,McCormick Student Village,41.835527,-87.624207,Rowe Village Middle,41.833712,-87.626167,0.3367,5,17.83,0.00305,2,11.44,17,61342.74611518146,0.0,0.173869,0.0,0.0,0.805
6159,5,Chemistry Research Building,41.831886,-87.628445,Rowe Village Middle,41.833712,-87.626167,0.3604,3,19.95,0.00627,0,9.33,17,61345.886184206305,0.0,0.187534,0.0,0.0,0.563
6289,8,Kaplan Institute,41.836861,-87.6283,Main Building,41.834303,-87.629281,0.3846,6,18.74,0.00062,1,9.48,17,61291.079817893864,46.1,0.179548,0.2353,0.102107,0.6074
6699,10,Rowe Village Middle,41.833712,-87.626167,Farr Hall,41.834344,-87.623795,0.2713,4,19.14,-0.00095,2,7.03,17,61360.45131206899,0.0,0.137672,0.0,0.0,0.6262
6379,114,Main Building,41.834303,-87.629281,Pritzker Science Center,41.83793,-87.62738,0.5629,1,20.92,0.00305,1,8.93,17,61315.70397544855,0.0,0.263361,0.0,0.0,0.9397
6599,13,Perlstein Hall,41.835479,-87.627146,The Commons,41.83604,-87.625535,0.1915,5,18.37,-0.0067,1,8.54,17,61376.39029240886,0.0,0.076153,0.0,0.0,0.6596
6458,4,McCormick Tribune Campus Center,41.835621,-87.625887,Paul Galvin Library,41.833675,-87.628336,0.3856,8,19.81,-0.00203,2,8.81,17,61345.208101272634,0.0,0.175105,0.0,0.0,0.5581
6813,64,The Commons,41.83604,-87.625535,Main Building,41.834303,-87.629281,0.4752,4,20.75,0.01108,1,9.89,17,61334.08066894836,0.0,0.288396,0.0,0.0,0.9023
6729,192,S.R. Crown Hall,41.833199,-87.627273,Chemistry Research Building,41.831886,-87.628445,0.2279,3,12.72,-0.00263,2,5.74,17,61371.37674725717,0.0,0.12945,0.0,0.0,0.9383
6463,54,McCormick Tribune Campus Center,41.835621,-87.625887,Pritzker Science Center,41.83793,-87.62738,0.3705,3,19.94,-0.00323,1,11.07,17,61369.75567200279,0.0,0.139619,0.0,0.0,0.8837
6345,138,Main Building,41.834303,-87.629281,Farr Hall,41.834344,-87.623795,0.5909,5,20.32,-0.00041,2,9.73,17,61319.93390016873,26.0,0.25765,0.1364,0.061614,0.9415
6163,56,Chemistry Research Building,41.831886,-87.628445,S.R. Crown Hall,41.833199,-87.627273,0.2279,2,15.92,-0.00307,0,7.86,17,61403.36354950246,0.0,0.099256,0.0,0.0,0.8813
6529,55,Paul Galvin Library,41.833675,-87.628336,The Commons,41.83604,-87.625535,0.4559,6,18.3,-0.00183,0,8.17,17,61343.22320152088,28.1,0.190678,0.1336,0.064115,0.8944
6567,58,Perlstein Hall,41.835479,-87.627146,McCormick Tribune Campus Center,41.835621,-87.625887,0.1371,7,21.36,-5e-05,2,8.91,17,61411.638310004404,30.2,0.08767,0.1371,0.065486,0.9196
6826,84,The Commons,41.83604,-87.625535,McCormick Tribune Campus Center,41.835621,-87.625887,0.0715,5,21.68,-0.0022,2,9.86,17,61438.044337478714,15.1,0.058057,0.0715,0.035965,0.9052
6497,19,Paul Galvin Library,41.833675,-87.628336,Kaplan Institute,41.836861,-87.6283,0.4606,5,19.06,0.00105,1,8.38,17,61378.6222845111,0.0,0.217597,0.0,0.0,0.7676
6784,4,S.R. Crown Hall,41.833199,-87.627273,Rowe Village Middle,41.833712,-87.626167,0.1403,2,15.68,0.00064,1,9.62,17,61422.42157912568,23.4,0.074411,0.1336,0.060096,0.557
6323,163,Kaplan Institute,41.836861,-87.6283,The Commons,41.83604,-87.625535,0.3206,4,22.69,0.00627,0,9.54,17,61389.769416204574,40.7,0.164841,0.2353,0.098726,0.9314
6335,8,Main Building,41.834303,-87.629281,Chemistry Research Building,41.831886,-87.628445,0.3608,2,22.79,0.00361,2,10.24,17,61424.803635442215,0.0,0.187119,0.0,0.0,0.6058
6668,1,Pritzker Science Center,41.83793,-87.62738,Rowe Village Middle,41.833712,-87.626167,0.6236,7,21.62,-0.00242,2,7.67,17,61341.77564378358,40.3,0.261897,0.2478,0.106325,0.5035
6849,13,The Commons,41.83604,-87.625535,S.R. Crown Hall,41.833199,-87.627273,0.4513,6,24.83,-0.00775,0,7.55,17,61426.422791483026,0.0,0.130116,0.0,0.0,0.6585
6190,20,Cunningham Hall,41.83774,-87.623975,Perlstein Hall,41.835479,-87.627146,0.4727,5,19.39,-0.00138,1,5.14,17,61404.133561862924,0.0,0.218086,0.0,0.0,0.8008
6337,50,Main Building,41.834303,-87.629281,Cunningham Hall,41.83774,-87.623975,0.7572,4,18.43,0.00014,2,8.38,17,61355.09832748301,0.0,0.345436,0.0,0.0,0.9246
6088,2,Arthur S. Keating Sports Center,41.838985,-87.625566,Farr Hall,41.834344,-87.623795,0.6975,4,25.3,0.0034,0,9.15,17,61425.1741436475,0.0,0.307907,0.0,0.0,0.5211
6375,56,Main Building,41.834303,-87.629281,Paul Galvin Library,41.833675,-87.628336,0.1364,3,22.52,-0.00213,2,10.27,17,61460.822986282954,43.7,0.080522,0.2688,0.108416,0.8797
6355,130,Main Building,41.834303,-87.629281,McCormick Student Village,41.835527,-87.624207,0.5744,3,24.56,-0.00299,0,8.67,17,61446.25741364,0.0,0.199041,0.0,0.0,0.9399
6616,57,Pritzker Science Center,41.83793,-87.62738,Cunningham Hall,41.83774,-87.623975,0.3677,12,17.05,-0.00067,1,8.24,17,61432.99325602844,35.1,0.179987,0.2478,0.103901,0.9019
6282,114,Kaplan Institute,41.836861,-87.6283,Farr Hall,41.834344,-87.623795,0.6065,8,22.31,0.00103,0,5.91,17,61422.28112942826,29.7,0.276582,0.1836,0.084247,0.9366
6749,4,S.R. Crown Hall,41.833199,-87.627273,Main Building,41.834303,-87.629281,0.2688,4,23.92,-0.00588,0,9.67,17,61485.81336480278,24.8,0.086658,0.1403,0.062636,0.5557
6645,54,Pritzker Science Center,41.83793,-87.62738,McCormick Student Village,41.835527,-87.624207,0.4873,8,25.26,0.00475,2,8.79,17,61486.873246039206,0.0,0.270697,0.0,0.0,0.8814
6164,8,Chemistry Research Building,41.831886,-87.628445,S.R. Crown Hall,41.833199,-87.627273,0.2279,7,26.76,0.00616,0,9.45,17,61531.27365118159,0.0,0.124165,0.0,0.0,0.6048
6257,112,Grover M. Herman Hall,41.835681,-87.628387,Rowe Village Middle,41.833712,-87.626167,0.3717,5,24.02,0.00834,2,8.55,17,61458.079271403054,49.4,0.232326,0.2694,0.115913,0.9358
6301,19,Kaplan Institute,41.836861,-87.6283,Perlstein Hall,41.835479,-87.627146,0.2353,5,19.83,0.00249,1,5.23,17,61524.50493281741,0.0,0.131815,0.0,0.0,0.7664
6582,20,Perlstein Hall,41.835479,-87.627146,Pritzker Science Center,41.83793,-87.62738,0.3552,2,21.19,-0.00116,1,10.57,17,61508.671049056546,0.0,0.145911,0.0,0.0,0.7996
6467,58,McCormick Tribune Campus Center,41.835621,-87.625887,S.R. Crown Hall,41.833199,-87.627273,0.3806,3,18.34,0.00317,1,8.71,17,61515.16879053786,0.0,0.193677,0.0,0.0,0.918
6694,5,Rowe Village Middle,41.833712,-87.626167,Arthur S. Keating Sports Center,41.838985,-87.625566,0.765,5,18.73,0.00101,1,8.01,17,61456.86544290295,0.0,0.354639,0.0,0.0,0.56
6709,12,Rowe Village Middle,41.833712,-87.626167,McCormick Tribune Campus Center,41.835621,-87.625887,0.2776,5,16.76,-0.0002,1,9.12,17,61567.91333732661,0.0,0.133987,0.0,0.0,0.6757
6390,1,Main Building,41.834303,-87.629281,The Commons,41.83604,-87.625535,0.4752,7,21.58,-0.00084,3,8.32,17,61487.70942120293,62.6,0.229052,0.3461,0.146561,0.5003
6799,163,The Commons,41.83604,-87.625535,Arthur S. Keating Sports Center,41.838985,-87.625566,0.4257,4,18.07,0.00385,0,11.19,17,61545.273421834536,0.0,0.203183,0.0,0.0,0.9297
6476,64,Paul Galvin Library,41.833675,-87.628336,Arthur S. Keating Sports Center,41.838985,-87.625566,0.8235,7,17.99,-0.00215,2,7.9,17,61439.87200827559,30.6,0.356067,0.1364,0.067155,0.8988
6763,8,S.R. Crown Hall,41.833199,-87.627273,McCormick Tribune Campus Center,41.835621,-87.625887,0.3806,5,16.47,0.00249,0,7.77,17,61578.87628079846,0.0,0.196171,0.0,0.0,0.6031
6576,19,Perlstein Hall,41.835479,-87.627146,Paul Galvin Library,41.833675,-87.628336,0.2906,7,20.02,-0.00389,0,10.02,17,61615.986413449624,0.0,0.106264,0.0,0.0,0.7655
6075,0,Alpha Sigma Phi,41.833032,-87.624633,Rowe Village Middle,41.833712,-87.626167,0.1922,7,29.02,-0.0011,1,7.29,17,61647.96923787928,0.0,0.109007,0.0,0.0,0.4987
6298,84,Kaplan Institute,41.836861,-87.6283,Paul Galvin Library,41.833675,-87.628336,0.4606,5,23.63,-0.00448,0,5.68,17,61528.56036992918,75.0,0.1653,0.3157,0.161096,0.9024
6211,3,Farr Hall,41.834344,-87.623795,McCormick Tribune Campus Center,41.835621,-87.625887,0.2913,6,24.46,0.00567,0,7.09,17,61640.629032749144,0.0,0.15532,0.0,0.0,0.5378
6248,4,Grover M. Herman Hall,41.835681,-87.628387,McCormick Student Village,41.835527,-87.624207,0.4507,7,17.51,-0.00117,1,8.66,17,61551.69161494002,39.6,0.203368,0.2212,0.095845,0.5532
6382,56,Main Building,41.834303,-87.629281,Rowe Village Middle,41.833712,-87.626167,0.3461,3,24.44,-0.00747,0,8.98,17,61620.53617247979,22.0,0.099999,0.1364,0.061827,0.8783
6568,15,Perlstein Hall,41.835479,-87.627146,McCormick Tribune Campus Center,41.835621,-87.625887,0.1371,6,18.26,-0.00459,0,7.14,17,61624.10903215408,48.4,0.058204,0.2763,0.120752,0.6591
6299,20,Kaplan Institute,41.836861,-87.6283,Paul Galvin Library,41.833675,-87.628336,0.4606,4,18.85,0.00374,0,7.46,17,61589.038550426434,29.9,0.232822,0.1836,0.081888,0.7969
6275,55,Kaplan Institute,41.836861,-87.6283,Cunningham Hall,41.83774,-87.623975,0.4828,6,15.35,-0.00418,1,7.88,17,61543.157719268274,57.9,0.208363,0.3206,0.13765,0.8915
6203,2,Farr Hall,41.834344,-87.623795,Grover M. Herman Hall,41.835681,-87.628387,0.531,6,20.01,-0.00023,2,8.21,17,61624.39044293725,0.0,0.245887,0.0,0.0,0.519
6180,22,Cunningham Hall,41.83774,-87.623975,McCormick Student Village,41.835527,-87.624207,0.3209,9,20.25,-0.00948,1,9.57,17,61669.321247420565,0.0,0.097716,0.0,0.0,0.7766
6654,137,Pritzker Science Center,41.83793,-87.62738,McCormick Tribune Campus Center,41.835621,-87.625887,0.3705,5,18.85,0.00424,0,9.4,17,61617.132677829075,48.2,0.186017,0.2478,0.107058,0.9378
6154,97,Chemistry Research Building,41.831886,-87.628445,Pritzker Science Center,41.83793,-87.62738,0.8812,7,21.03,0.0033,1,11.24,17,61587.31577014758,0.0,0.404145,0.0,0.0,0.9236
6725,58,S.R. Crown Hall,41.833199,-87.627273,Alpha Sigma Phi,41.833032,-87.624633,0.2854,6,20.87,-0.00187,1,11.18,17,61688.965236936056,0.0,0.119911,0.0,0.0,0.9169
6283,69,Kaplan Institute,41.836861,-87.6283,Farr Hall,41.834344,-87.623795,0.6065,7,21.57,-0.00701,0,7.92,17,61551.74387196966,86.2,0.184862,0.4254,0.188119,0.9059
6646,5,Pritzker Science Center,41.83793,-87.62738,McCormick Student Village,41.835527,-87.624207,0.4873,4,19.57,4e-05,0,8.82,17,61605.68616646367,48.5,0.207129,0.2478,0.108767,0.5573
6466,3,McCormick Tribune Campus Center,41.835621,-87.625887,Rowe Village Middle,41.833712,-87.626167,0.2776,4,18.47,-0.0018,0,5.78,17,61690.490702957104,0.0,0.124509,0.0,0.0,0.5367
6133,140,Chemistry Research Building,41.831886,-87.628445,Arthur S. Keating Sports Center,41.838985,-87.625566,1.072,5,25.64,0.00555,1,11.77,17,61602.01820588446,0.0,0.500187,0.0,0.0,0.9333
6577,8,Perlstein Hall,41.835479,-87.627146,Paul Galvin Library,41.833675,-87.628336,0.2906,5,18.7,-0.00427,2,4.75,17,61675.152279384136,23.1,0.137829,0.1371,0.067287,0.6014
6288,1,Kaplan Institute,41.836861,-87.6283,Grover M. Herman Hall,41.835681,-87.628387,0.1708,5,17.82,-0.00176,1,7.65,17,61647.039986288204,76.3,0.08527,0.3206,0.155776,0.4983
6647,64,Pritzker Science Center,41.83793,-87.62738,McCormick Student Village,41.835527,-87.624207,0.4873,4,23.15,0.0096,1,7.64,17,61637.516900824725,46.1,0.289708,0.2478,0.109903,0.8954
6530,19,Paul Galvin Library,41.833675,-87.628336,The Commons,41.83604,-87.625535,0.4559,4,18.04,0.00984,2,6.79,17,61672.36113101037,0.0,0.297528,0.0,0.0,0.763
6367,13,Main Building,41.834303,-87.629281,McCormick Tribune Campus Center,41.835621,-87.625887,0.4122,9,18.54,-0.00046,0,10.33,17,61650.95280732824,38.1,0.175611,0.2688,0.107272,0.6561
6785,20,S.R. Crown Hall,41.833199,-87.627273,Rowe Village Middle,41.833712,-87.626167,0.1403,5,23.13,-0.00568,1,10.07,17,61724.36737306743,24.4,0.064324,0.1336,0.059725,0.7959
6068,11,Alpha Sigma Phi,41.833032,-87.624633,Main Building,41.834303,-87.629281,0.5333,6,19.83,-0.00853,1,11.04,17,61680.18510186149,0.0,0.149836,0.0,0.0,0.6671
6834,17,The Commons,41.83604,-87.625535,Paul Galvin Library,41.833675,-87.628336,0.4559,5,22.81,-0.0021,0,7.56,17,61683.136884042,24.7,0.176124,0.1611,0.072933,0.7169
6100,163,Arthur S. Keating Sports Center,41.838985,-87.625566,Main Building,41.834303,-87.629281,0.7862,4,18.17,-0.00058,2,9.25,17,61638.838144206595,0.0,0.343167,0.0,0.0,0.9268
6178,25,Cunningham Hall,41.83774,-87.623975,Farr Hall,41.834344,-87.623795,0.4913,5,26.64,0.00514,2,8.17,17,61739.71128460694,0.0,0.273083,0.0,0.0,0.8277
6177,23,Cunningham Hall,41.83774,-87.623975,Farr Hall,41.834344,-87.623795,0.4913,4,13.93,0.00293,2,10.45,17,61679.908358971414,0.0,0.265873,0.0,0.0,0.7956
6814,4,The Commons,41.83604,-87.625535,Main Building,41.834303,-87.629281,0.4752,6,21.45,-0.00761,2,9.38,17,61697.0211108601,30.5,0.158352,0.1611,0.071843,0.5512
6259,2,Grover M. Herman Hall,41.835681,-87.628387,S.R. Crown Hall,41.833199,-87.627273,0.3783,5,23.08,0.00726,2,9.44,17,61749.69943605816,0.0,0.22516,0.0,0.0,0.5171
6148,141,Chemistry Research Building,41.831886,-87.628445,Paul Galvin Library,41.833675,-87.628336,0.2589,8,15.73,-0.00985,0,11.01,17,61757.73732288303,0.0,0.075886,0.0,0.0,0.9274
6273,12,Kaplan Institute,41.836861,-87.6283,Chemistry Research Building,41.831886,-87.628445,0.7193,9,22.51,0.00564,0,7.57,17,61646.228374530176,64.0,0.374346,0.3157,0.142604,0.6713
6402,5,McCormick Student Village,41.835527,-87.624207,Farr Hall,41.834344,-87.623795,0.1767,6,23.81,0.00186,0,8.49,17,61807.394016859966,0.0,0.086607,0.0,0.0,0.5566
6750,3,S.R. Crown Hall,41.833199,-87.627273,Main Building,41.834303,-87.629281,0.2688,4,22.96,0.00195,0,9.53,17,61768.31481364931,27.3,0.121268,0.1403,0.063725,0.5352
